location,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697
variable,Temperature,Temperature,Temperature
unit,°C,°C,°C
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected
resolution,daily,daily,daily
aggregation,Maximum,Minimum,Mean
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected]
20160613T0000,17.04053,12.920529,14.920113
20160614T0000,17.45053,11.920529,14.914279
20160615T0000,18.13053,8.730529,14.138031
20160616T0000,17.29053,11.630529,14.753445
20160617T0000,18.88053,11.500529,15.528865
20160618T0000,16.770529,12.140529,14.753863
20160619T0000,16.40053,11.980529,13.985947
20160620T0000,22.260529,9.430529,16.177195
20160621T0000,19.79053,13.160529,17.133446
20160622T0000,28.97053,13.720529,22.277197
20160623T0000,31.590528,18.40053,25.750109
20160624T0000,30.96053,21.48053,25.919699
20160625T0000,23.740528,13.980529,19.962196
20160626T0000,21.030529,11.5505295,16.19178
20160627T0000,22.090528,10.580529,17.190111
20160628T0000,23.100529,13.030529,18.696775
20160629T0000,24.54053,15.360529,20.410112
20160630T0000,21.340528,17.62053,19.821362
20160701T0000,25.56053,16.770529,21.17428
20160702T0000,20.55053,15.620529,18.803446
20160703T0000,20.680529,13.470529,17.208029
20160704T0000,24.690529,12.810529,19.25303
20160705T0000,25.20053,15.900529,20.750946
20160706T0000,23.500528,15.590529,19.524698
20160707T0000,25.660528,13.830529,20.198448
20160708T0000,28.500528,15.980529,22.698446
20160709T0000,27.360529,17.32053,22.492195
20160710T0000,31.440529,16.610529,25.037193
20160711T0000,28.06053,19.13053,23.485945
20160712T0000,20.340528,15.740529,18.598864
20160713T0000,16.87053,12.240529,14.885113
20160714T0000,14.330529,10.850529,12.766362
20160715T0000,19.190529,10.960529,14.881362
20160716T0000,23.06053,9.930529,17.108444
20160717T0000,27.260529,13.690529,21.005112
20160718T0000,28.770529,17.65053,23.140114
20160719T0000,30.740528,17.260529,24.605947
20160720T0000,33.10053,18.46053,26.221777
20160721T0000,28.590528,20.680529,24.350525
20160722T0000,25.40053,18.780529,21.469278
20160723T0000,24.100529,17.530529,20.638865
20160724T0000,24.55053,17.13053,20.690113
20160725T0000,25.06053,17.04053,21.338861
20160726T0000,27.010529,17.680529,21.569277
20160727T0000,26.080528,18.080528,21.31553
20160728T0000,23.46053,16.81053,20.414698
20160729T0000,26.580528,14.940529,21.634697
20160730T0000,29.22053,17.88053,24.003029
20160731T0000,23.080528,16.87053,19.726362
20160801T0000,23.48053,13.840529,18.691362
20160802T0000,24.22053,15.110529,20.199697
20160803T0000,27.420528,16.63053,22.320112
20160804T0000,28.080528,15.770529,20.743029
20160805T0000,18.55053,13.320529,16.379696
20160806T0000,23.280529,12.480529,17.82511
20160807T0000,25.590528,13.500529,19.941362
20160808T0000,27.350529,16.47053,21.691778
20160809T0000,20.32053,14.960529,17.637197
20160810T0000,18.90053,12.340529,15.489278
20160811T0000,20.360529,9.990529,15.331779
20160812T0000,24.48053,14.260529,19.055113
20160813T0000,27.910528,15.320529,21.984278
20160814T0000,29.46053,17.830528,23.879694
20160815T0000,28.520529,17.80053,23.425116
20160816T0000,28.360529,15.510529,22.654696
20160817T0000,27.530529,17.30053,22.704279
20160818T0000,23.70053,17.05053,19.620947
20160819T0000,25.490528,16.590528,21.19553
20160820T0000,22.190529,15.870529,19.003866
20160821T0000,21.45053,13.930529,17.477194
20160822T0000,23.580528,12.310529,18.16428
20160823T0000,28.770529,12.510529,21.028028
20160824T0000,30.31053,15.750529,22.95053
20160825T0000,32.12053,15.920529,24.26011
20160826T0000,33.26053,20.930529,27.000532
20160827T0000,32.85053,21.410528,27.04261
20160828T0000,31.840528,22.270529,26.674276
20160829T0000,25.160528,18.580528,21.997612
20160830T0000,27.05053,12.560529,19.644695
20160831T0000,28.06053,13.660529,21.030947
20160901T0000,27.270529,19.23053,22.932198
20160902T0000,27.780529,16.590528,22.367193
20160903T0000,28.760529,17.690529,23.405945
20160904T0000,27.88053,16.22053,21.386366
20160905T0000,21.22053,15.240529,18.07261
20160906T0000,24.030529,13.610529,18.328028
20160907T0000,25.23053,12.260529,18.59928
20160908T0000,28.760529,15.980529,22.006361
20160909T0000,27.240528,15.420529,21.695946
20160910T0000,27.48053,17.520529,22.537613
20160911T0000,28.260529,17.930529,22.931364
20160912T0000,29.590528,16.240528,22.976362
20160913T0000,29.63053,18.45053,23.597197
20160914T0000,28.780529,17.430529,22.430529
20160915T0000,21.600529,15.590529,18.408445
20160916T0000,21.430529,15.520529,18.089281
20160917T0000,19.270529,13.150529,15.387612
20160918T0000,15.720529,12.380529,13.81928
20160919T0000,17.65053,13.350529,15.381363
20160920T0000,18.98053,10.750529,15.228864
20160921T0000,19.55053,9.480529,14.414279
20160922T0000,21.100529,8.170529,15.22803
20160923T0000,22.240528,12.130529,17.151361
20160924T0000,23.340528,11.620529,16.98678
20160925T0000,24.190529,13.230529,18.383444
20160926T0000,20.80053,13.100529,16.338446
20160927T0000,20.81053,12.790529,16.826778
20160928T0000,23.79053,12.020529,17.466364
20160929T0000,25.98053,14.670529,19.47428
20160930T0000,24.500528,13.8005295,19.098028
20161001T0000,20.04053,14.150529,17.070948
20161002T0000,15.670529,9.170529,13.32803
20161003T0000,17.06053,9.380529,13.223446
20161004T0000,18.12053,6.0005283,12.070113
20161005T0000,14.750529,5.6305285,10.101363
20161006T0000,16.39053,0.7705287,8.255112
20161007T0000,15.770529,4.9905286,10.192195
20161008T0000,13.880529,8.620529,10.917611
20161009T0000,11.340529,6.2805285,8.964279
20161010T0000,13.240529,4.6905284,9.043445
20161011T0000,12.580529,4.790529,8.39928
20161012T0000,13.540529,1.9405286,7.4126115
20161013T0000,13.430529,3.8305285,8.195946
20161014T0000,16.96053,8.860529,12.371779
20161015T0000,17.910528,9.820529,13.465946
20161016T0000,20.87053,7.5305285,13.930528
20161017T0000,19.110529,12.100529,15.177612
20161018T0000,16.020529,11.670529,13.305531
20161019T0000,13.250529,8.890529,11.222611
20161020T0000,12.360529,6.9405284,9.605946
20161021T0000,11.210529,6.2105284,9.114696
20161022T0000,12.790529,4.3605285,8.150946
20161023T0000,12.670529,5.4705286,9.341363
20161024T0000,20.660528,6.9305286,14.400112
20161025T0000,16.250528,11.910529,14.288029
20161026T0000,15.710529,8.970529,12.140111
20161027T0000,14.750529,8.080529,10.530112
20161028T0000,15.520529,6.3405285,10.474694
20161029T0000,16.020529,5.5205283,10.235112
20161030T0000,14.840529,4.790529,9.143445
20161031T0000,15.470529,5.540529,9.812196
20161101T0000,17.340528,6.3305287,11.271779
20161102T0000,12.640529,6.7405286,9.971362
20161103T0000,10.830529,2.4505286,6.097612
20161104T0000,14.320529,1.4705287,8.624696
20161105T0000,15.560529,8.480529,11.772613
20161106T0000,8.140529,3.4605286,6.2559447
20161107T0000,5.9805284,0.61052865,3.527612
20161108T0000,7.5205283,-0.56947136,3.1484451
20161109T0000,7.7605286,0.24052864,3.9588616
20161110T0000,9.180529,5.2105284,7.253446
20161111T0000,8.210529,4.5205283,6.180945
20161112T0000,7.7605286,2.2005286,4.3659453
20161113T0000,10.470529,1.5305287,6.1909447
20161114T0000,5.2305284,0.09052865,2.570945
20161115T0000,9.330529,1.3005286,5.6546955
20161116T0000,13.310529,6.8705287,9.716362
20161117T0000,14.370529,10.150529,11.870113
20161118T0000,15.960529,7.5005283,11.674278
20161119T0000,8.930529,5.0605288,7.250946
20161120T0000,14.540529,0.53052866,6.869696
20161121T0000,12.770529,3.9205287,9.456363
20161122T0000,14.420529,7.8905287,10.470946
20161123T0000,15.560529,9.000529,11.121365
20161124T0000,10.900529,5.8205285,8.305945
20161125T0000,8.140529,5.0205283,6.824278
20161126T0000,11.500529,6.5305285,8.572196
20161127T0000,9.540529,4.4705286,7.1888623
20161128T0000,5.5305285,-0.059471346,2.5192788
20161129T0000,4.3505287,-1.1594714,0.8688619
20161130T0000,7.2005286,-1.1494713,2.6417782
20161201T0000,7.6005287,1.5105287,4.0580287
20161202T0000,5.8905287,0.010528658,2.6263618
20161203T0000,7.3105288,-0.63947135,1.7934455
20161204T0000,6.3905287,-0.35947132,1.7726117
20161205T0000,7.9705286,-1.3994713,2.7209454
20161206T0000,9.160529,1.2605287,4.163029
20161207T0000,8.8005295,0.65052867,3.8226118
20161208T0000,9.990529,2.5505285,6.1080284
20161209T0000,9.410529,5.3105288,7.0059466
20161210T0000,8.820529,3.7405286,6.7630286
20161211T0000,7.9605284,3.1105285,4.6413617
20161212T0000,7.1805286,1.7705287,3.7688618
20161213T0000,8.200529,1.3505287,4.361362
20161214T0000,8.520529,3.1705287,5.007196
20161215T0000,8.450529,1.6605287,3.8976123
20161216T0000,7.6005287,-0.08947134,2.6155288
20161217T0000,8.490529,-0.30947134,4.453028
20161218T0000,5.8605285,1.3505287,3.636362
20161219T0000,6.8005285,-0.6694713,2.2971952
20161220T0000,6.3205285,-2.4294715,1.3480285
20161221T0000,6.2005286,1.2105286,3.5596952
20161222T0000,8.490529,2.0005286,5.538445
20161223T0000,7.9905286,5.0505285,6.6030293
20161224T0000,11.080529,4.8605285,7.514696
20161225T0000,10.780529,6.0805287,7.8805294
20161226T0000,11.880529,5.5705285,8.460946
20161227T0000,5.8005285,-0.069471344,3.0846956
20161228T0000,6.3105288,-0.46947134,2.0030286
20161229T0000,4.0605288,-0.65947133,1.2717786
20161230T0000,5.1105285,-1.4194714,1.5759454
20161231T0000,5.0105286,1.8005286,3.0409453
20170101T0000,5.6105285,1.6505287,3.4959452
20170102T0000,4.5105286,-0.82947135,1.9771951
20170103T0000,2.9605286,-2.5494714,0.21886195
20170104T0000,3.2905285,-0.029471342,1.8013622
20170105T0000,1.6105287,-4.4394712,-0.41613793
20170106T0000,-1.5894713,-5.2694716,-3.2432213
20170107T0000,0.7505287,-6.2794714,-2.7278044
20170108T0000,2.8605285,-1.3794713,0.37136197
20170109T0000,2.6005285,-1.7294713,0.11177865
20170110T0000,3.1905286,-0.19947135,1.6751119
20170111T0000,6.4605284,-1.2994714,3.3646955
20170112T0000,9.690529,4.0305285,6.4151115
20170113T0000,8.490529,0.36052868,2.3463614
20170114T0000,1.9805287,-1.4094714,0.33386198
20170115T0000,2.0805285,-1.6994714,-0.20613806
20170116T0000,1.9405286,-4.1194715,-1.3453048
20170117T0000,0.35052866,-4.709471,-2.286138
20170118T0000,0.5105286,-3.4594715,-1.9428047
20170119T0000,1.3705287,-4.4694715,-1.9865545
20170120T0000,1.3905287,-3.9894714,-2.1032212
20170121T0000,2.4305286,-3.8794715,-1.0090548
20170122T0000,2.2005286,-2.3794715,-0.37030473
20170123T0000,1.0805286,-2.7894714,-1.3532213
20170124T0000,-0.009471342,-3.6694715,-2.2069716
20170125T0000,0.18052867,-5.3594713,-2.956138
20170126T0000,2.4205287,-3.8994715,-1.1836383
20170127T0000,7.6905284,-1.2794713,2.616362
20170128T0000,9.060529,1.4505286,4.668029
20170129T0000,9.380529,2.4405286,5.268862
20170130T0000,9.340529,2.5805285,6.274279
20170131T0000,10.150529,5.6105285,8.240945
20170201T0000,12.900529,6.6505284,9.545529
20170202T0000,13.120529,2.4705286,8.61428
20170203T0000,12.270529,5.8705287,8.715945
20170204T0000,9.330529,1.6905286,5.5080285
20170205T0000,6.290529,2.1605287,4.4388623
20170206T0000,7.3005285,3.1205285,4.8446946
20170207T0000,7.5905285,0.9605287,4.213445
20170208T0000,7.2305284,2.8205285,4.903862
20170209T0000,7.5505285,-0.7894713,2.6409452
20170210T0000,8.620529,0.12052866,3.4967785
20170211T0000,10.830529,1.7405287,5.7234454
20170212T0000,11.170529,4.0105286,7.1134453
20170213T0000,10.290529,0.50052863,4.5255284
20170214T0000,11.040529,-0.26947135,4.910112
20170215T0000,13.960529,4.4105287,8.327612
20170216T0000,14.3005295,4.6005287,9.688029
20170217T0000,11.040529,5.7805285,8.185112
20170218T0000,10.730529,3.1205285,6.8296947
20170219T0000,10.670529,0.25052866,5.2601123
20170220T0000,11.420529,3.4405286,7.5817795
20170221T0000,13.060529,8.650529,10.557195
20170222T0000,13.290529,8.210529,10.433862
20170223T0000,17.72053,7.3605285,11.746361
20170224T0000,8.650529,3.4705286,5.6021957
20170225T0000,10.600529,0.12052866,4.770946
20170226T0000,14.240529,3.0705285,8.192612
20170227T0000,15.830529,5.2705283,10.051362
20170228T0000,11.880529,3.5405285,8.136363
20170301T0000,10.560529,2.6205285,6.3871956
20170302T0000,11.200529,5.6605287,9.070112
20170303T0000,15.080529,1.0705286,7.9051127
20170304T0000,14.710529,2.3205285,8.082612
20170305T0000,10.820529,3.4405286,6.661779
20170306T0000,7.1505284,2.8505285,4.9959455
20170307T0000,7.7505283,3.0405285,5.349279
20170308T0000,10.610529,1.4105287,6.3096957
20170309T0000,11.400529,9.120529,10.145946
20170310T0000,11.890529,5.9005284,8.705529
20170311T0000,15.560529,1.6605287,8.9167795
20170312T0000,16.340528,6.2105284,10.910946
20170313T0000,13.840529,2.8205285,8.096362
20170314T0000,15.320529,5.5305285,10.098029
20170315T0000,15.060529,6.0105286,10.459279
20170316T0000,17.80053,4.6005287,11.224696
20170317T0000,18.48053,7.3305287,12.310532
20170318T0000,11.340529,8.820529,9.952613
20170319T0000,15.460529,10.120529,12.638027
20170320T0000,16.020529,9.740529,12.064696
20170321T0000,13.370529,6.5305285,9.647196
20170322T0000,12.080529,4.8405285,8.376779
20170323T0000,17.87053,5.6305285,11.589695
20170324T0000,17.62053,8.480529,12.403446
20170325T0000,18.20053,6.5605288,11.033446
20170326T0000,12.260529,6.4005284,9.003029
20170327T0000,17.55053,2.5305285,10.56178
20170328T0000,18.860529,9.600529,13.810113
20170329T0000,18.840528,9.400529,13.768029
20170330T0000,21.090528,7.9805284,14.75553
20170331T0000,21.62053,10.420529,16.035944
20170401T0000,15.570529,10.780529,12.925529
20170402T0000,15.990529,8.530529,12.072613
20170403T0000,16.38053,9.510529,12.81178
20170404T0000,15.510529,7.5805287,11.47678
20170405T0000,15.410529,6.6305285,10.652612
20170406T0000,12.020529,5.7605286,9.200112
20170407T0000,16.20053,3.7705286,9.898863
20170408T0000,19.14053,4.6305285,12.644695
20170409T0000,22.46053,9.260529,16.326363
20170410T0000,21.81053,10.380529,16.187197
20170411T0000,14.150529,7.7005286,10.812612
20170412T0000,18.510529,5.9005284,11.860111
20170413T0000,15.270529,8.110529,12.066777
20170414T0000,15.230529,8.860529,11.859281
20170415T0000,14.590529,8.090529,11.598865
20170416T0000,11.870529,8.220529,10.027196
20170417T0000,12.620529,6.1505284,9.580529
20170418T0000,7.5305285,2.3905284,5.0326114
20170419T0000,6.7505283,-0.37947133,3.3005285
20170420T0000,10.490529,-1.9794713,4.130529
20170421T0000,14.410529,0.7005287,7.935112
20170422T0000,15.150529,6.4905286,10.751779
20170423T0000,12.540529,5.5805287,8.611362
20170424T0000,18.73053,1.6205287,11.148864
20170425T0000,13.830529,3.1305285,9.903863
20170426T0000,9.220529,0.7605287,5.0355287
20170427T0000,9.190529,4.3205285,6.5405293
20170428T0000,10.870529,4.3505287,7.400945
20170429T0000,14.860529,2.3105285,8.867612
20170430T0000,18.830528,2.2905285,11.297196
20170501T0000,11.0505295,5.7605286,8.768028
20170502T0000,14.640529,2.9005284,9.306361
20170503T0000,14.580529,7.6805286,11.175946
20170504T0000,13.960529,8.370529,11.085529
20170505T0000,18.830528,8.650529,13.261361
20170506T0000,21.260529,8.570529,13.429279
20170507T0000,15.470529,10.860529,12.828862
20170508T0000,14.440529,8.720529,11.569279
20170509T0000,14.500529,6.6305285,10.420946
20170510T0000,20.260529,3.2805285,12.869697
20170511T0000,23.000528,11.470529,16.124695
20170512T0000,19.240528,12.510529,15.698444
20170513T0000,20.20053,11.640529,15.714279
20170514T0000,17.70053,12.320529,15.243865
20170515T0000,21.030529,11.110529,16.310942
20170516T0000,24.330528,11.640529,18.251364
20170517T0000,27.080528,13.810529,20.624279
20170518T0000,22.37053,16.29053,18.979696
20170519T0000,17.010529,8.080529,11.307198
20170520T0000,16.590528,4.9705286,11.818862
20170521T0000,20.990528,8.530529,14.917194
20170522T0000,23.840528,9.160529,17.286362
20170523T0000,24.330528,14.070529,19.79136
20170524T0000,22.45053,13.820529,18.180113
20170525T0000,22.610529,13.060529,17.934694
20170526T0000,25.500528,9.680529,18.349695
20170527T0000,28.080528,13.340529,21.351778
20170528T0000,30.020529,17.57053,24.554277
20170529T0000,29.81053,19.600529,25.008028
20170530T0000,27.56053,18.020529,22.558027
20170531T0000,24.840528,15.610529,20.399694
20170601T0000,23.04053,17.45053,20.689695
20170602T0000,25.680529,16.000528,20.934698
20170603T0000,25.500528,16.830528,20.93136
20170604T0000,20.760529,12.900529,17.012613
20170605T0000,18.97053,11.330529,15.275945
20170606T0000,18.830528,11.350529,15.042194
20170607T0000,17.29053,8.850529,13.31136
20170608T0000,25.340528,9.030529,17.436361
20170609T0000,22.80053,13.450529,18.719694
20170610T0000,24.990528,13.310529,19.885944
20170611T0000,29.89053,13.220529,23.032616
20170612T0000,27.22053,17.680529,22.543447
20170613T0000,25.46053,13.330529,19.339697
20170614T0000,27.55053,14.860529,22.062195
20170615T0000,28.750528,18.350529,23.510946
20170616T0000,23.97053,15.290529,20.038029
20170617T0000,22.770529,11.950529,17.950945
20170618T0000,25.830528,11.700529,19.825527
20170619T0000,30.64053,13.380529,22.86553
20170620T0000,31.440529,20.95053,26.415527
20170621T0000,32.01053,21.04053,26.85678
20170622T0000,32.950527,22.29053,27.688448
20170623T0000,29.95053,19.910528,24.992195
20170624T0000,26.920528,18.690529,22.507195
20170625T0000,25.160528,18.610529,21.805113
20170626T0000,29.100529,15.830529,22.947195
20170627T0000,27.530529,18.80053,23.683443
20170628T0000,22.45053,15.250529,19.960947
20170629T0000,20.72053,13.720529,16.235529
20170630T0000,22.610529,9.940529,16.458862
20170701T0000,18.670528,11.560529,15.541364
20170702T0000,20.37053,12.410529,15.790528
20170703T0000,24.04053,14.210529,18.846361
20170704T0000,26.90053,15.200529,21.504698
20170705T0000,30.13053,17.260529,24.188446
20170706T0000,32.060528,19.530529,26.120111
20170707T0000,31.490528,20.350529,26.331781
20170708T0000,31.910528,19.98053,26.229696
20170709T0000,30.610529,18.56053,23.890116
20170710T0000,24.38053,18.350529,21.20678
20170711T0000,21.940529,15.040529,18.710947
20170712T0000,25.940529,15.660529,20.405527
20170713T0000,23.850529,14.570529,18.867613
20170714T0000,21.54053,16.47053,18.776361
20170715T0000,21.860529,13.730529,17.677198
20170716T0000,25.510529,13.100529,20.059696
20170717T0000,28.30053,16.260529,22.697197
20170718T0000,29.610529,17.15053,24.180529
20170719T0000,32.650528,18.740528,26.05095
20170720T0000,25.88053,19.690529,23.033445
20170721T0000,27.770529,18.45053,22.816778
20170722T0000,28.37053,16.930529,22.653028
20170723T0000,24.280529,17.45053,20.651363
20170724T0000,19.670528,14.290529,17.501362
20170725T0000,16.920528,12.720529,14.85303
20170726T0000,22.930529,14.000529,17.989697
20170727T0000,23.430529,15.840529,19.91053
20170728T0000,24.750528,18.010529,21.241362
20170729T0000,28.780529,16.590528,23.287195
20170730T0000,30.110529,16.97053,24.515532
20170731T0000,32.37053,19.47053,25.365946
20170801T0000,34.540527,20.770529,26.790113
20170802T0000,31.680529,20.21053,25.48053
20170803T0000,32.60053,20.88053,27.289694
20170804T0000,28.63053,20.20053,23.801775
20170805T0000,28.90053,20.56053,24.01803
20170806T0000,22.190529,15.910529,19.426779
20170807T0000,27.40053,12.150529,20.260527
20170808T0000,28.32053,16.160528,19.531778
20170809T0000,23.80053,14.790529,18.883448
20170810T0000,17.420528,11.770529,14.459695
20170811T0000,16.72053,12.660529,14.642198
20170812T0000,22.600529,13.430529,18.069696
20170813T0000,23.940529,16.62053,19.991777
20170814T0000,27.850529,15.210529,21.89261
20170815T0000,31.62053,15.740529,24.59928
20170816T0000,26.97053,18.500528,23.218864
20170817T0000,28.250528,18.990528,23.958445
20170818T0000,30.270529,18.410528,23.022608
20170819T0000,22.39053,14.890529,18.693445
20170820T0000,21.89053,13.760529,17.699696
20170821T0000,23.030529,11.950529,18.060946
20170822T0000,26.110529,13.430529,20.53678
20170823T0000,30.860529,14.860529,23.245947
20170824T0000,29.680529,18.30053,24.051779
20170825T0000,32.14053,19.64053,25.800528
20170826T0000,31.57053,20.12053,26.040113
20170827T0000,31.63053,20.96053,26.17261
20170828T0000,30.240528,21.55053,26.043447
20170829T0000,31.15053,17.54053,24.455534
20170830T0000,32.96053,18.760529,25.450113
20170831T0000,21.56053,15.100529,17.79928
20170901T0000,17.64053,13.640529,15.450112
20170902T0000,17.420528,12.720529,14.683032
20170903T0000,19.850529,12.750529,15.759696
20170904T0000,22.420528,10.070529,17.033447
20170905T0000,26.100529,15.150529,20.890945
20170906T0000,21.98053,15.310529,19.336779
20170907T0000,20.39053,13.450529,16.76553
20170908T0000,22.190529,11.040529,16.91803
20170909T0000,20.30053,13.730529,17.008446
20170910T0000,19.65053,11.940529,15.19678
20170911T0000,17.88053,10.390529,14.467196
20170912T0000,16.660528,11.490529,13.810946
20170913T0000,23.07053,9.860529,17.625528
20170914T0000,19.70053,10.650529,14.572614
20170915T0000,17.410528,7.9705286,12.773444
20170916T0000,14.690529,8.510529,11.155948
20170917T0000,15.160529,7.6605287,11.561362
20170918T0000,15.190529,8.760529,11.929279
20170919T0000,13.390529,9.640529,11.720112
20170920T0000,17.31053,10.160529,13.21553
20170921T0000,20.29053,7.3705287,13.735528
20170922T0000,22.490528,10.540529,16.325945
20170923T0000,21.39053,13.010529,17.019697
20170924T0000,21.05053,10.950529,15.926781
20170925T0000,21.39053,9.760529,16.016361
20170926T0000,20.270529,12.730529,16.418863
20170927T0000,22.180529,14.220529,17.830532
20170928T0000,24.40053,13.610529,19.21136
20170929T0000,24.07053,16.190529,19.47053
20170930T0000,22.20053,11.240529,15.850945
20171001T0000,19.440529,9.320529,13.808861
20171002T0000,20.510529,12.130529,16.243029
20171003T0000,18.12053,9.430529,15.174279
20171004T0000,19.39053,8.520529,13.173862
20171005T0000,20.660528,9.350529,14.623031
20171006T0000,12.960529,8.030529,10.607614
20171007T0000,16.250528,6.0105286,11.551362
20171008T0000,14.700529,8.850529,12.137612
20171009T0000,16.360529,8.460529,12.495112
20171010T0000,19.250528,7.790529,13.348029
20171011T0000,20.580528,10.200529,15.363862
20171012T0000,20.010529,11.360529,15.790946
20171013T0000,21.440529,10.520529,16.141779
20171014T0000,22.910528,11.710529,17.163029
20171015T0000,24.39053,12.350529,17.447195
20171016T0000,26.280529,12.780529,18.025114
20171017T0000,23.250528,14.220529,18.186361
20171018T0000,20.97053,12.240529,16.405945
20171019T0000,22.430529,10.220529,16.358444
20171020T0000,21.22053,12.060529,16.609695
20171021T0000,23.31053,13.120529,17.527613
20171022T0000,12.590529,8.040529,10.205112
20171023T0000,12.890529,7.9605284,10.175113
20171024T0000,17.39053,10.910529,13.858861
20171025T0000,21.15053,10.280529,15.63303
20171026T0000,22.350529,11.690529,16.270945
20171027T0000,14.980529,8.090529,13.360528
20171028T0000,12.980529,7.3105288,9.860528
20171029T0000,11.720529,6.8105288,10.118863
20171030T0000,10.810529,3.0405285,6.262612
20171031T0000,11.130529,1.4505286,5.990112
20171101T0000,16.780529,4.4105287,9.645113
20171102T0000,17.90053,9.320529,13.415947
20171103T0000,15.950529,10.240529,12.990528
20171104T0000,19.330528,9.900529,14.155948
20171105T0000,14.090529,6.1905284,9.530112
20171106T0000,9.560529,2.2005286,5.6196957
20171107T0000,8.150529,1.3605287,4.700528
20171108T0000,8.950529,5.7305284,6.767612
20171109T0000,8.740529,5.9205284,7.003445
20171110T0000,9.520529,4.5105286,7.311362
20171111T0000,11.450529,6.0105286,8.880113
20171112T0000,13.060529,3.7105286,9.258028
20171113T0000,6.6505284,2.4005284,4.442612
20171114T0000,7.8605285,0.8305287,3.097195
20171115T0000,10.040529,0.60052866,3.662612
20171116T0000,6.4605284,0.48052865,3.4059448
20171117T0000,8.000528,1.8705287,5.0584455
20171118T0000,8.030529,2.0605285,5.043445
20171119T0000,7.2105284,1.9205287,4.672612
20171120T0000,8.850529,-0.36947134,4.7955284
20171121T0000,14.630529,5.1005287,10.206363
20171122T0000,14.180529,5.1305285,9.205113
20171123T0000,17.12053,8.970529,12.414696
20171124T0000,18.04053,11.140529,13.349278
20171125T0000,11.840529,3.3805285,7.5146947
20171126T0000,5.1205287,-0.10947134,2.7667787
20171127T0000,7.7005286,1.5805286,4.918445
20171128T0000,7.6405287,4.2505283,5.476778
20171129T0000,5.2705283,0.86052865,3.2438614
20171130T0000,4.1305285,0.8905287,2.0826118
20171201T0000,2.9705286,-1.5094713,0.2846953
20171202T0000,4.2605286,-2.6694715,-0.41072133
20171203T0000,1.6405287,-4.0994716,-1.0469714
20171204T0000,4.9305286,0.8905287,2.9492786
20171205T0000,6.3105288,1.6705287,3.8276112
20171206T0000,4.8305287,-0.12947133,2.0788617
20171207T0000,7.5705285,1.0205287,4.2167783
20171208T0000,8.490529,1.0105287,4.3821955
20171209T0000,1.8805287,-1.8694713,-0.26113805
20171210T0000,8.110529,-0.28947133,4.1580286
20171211T0000,11.770529,5.5905285,7.2871957
20171212T0000,6.5205283,0.7005287,2.9109457
20171213T0000,6.2305284,-0.08947134,3.1663618
20171214T0000,8.030529,5.1605287,6.720112
20171215T0000,6.5005283,2.4405286,4.6242785
20171216T0000,4.4805284,1.2705287,3.1817787
20171217T0000,3.2705286,-0.17947134,1.0096953
20171218T0000,3.7205286,-0.27947134,1.9667784
20171219T0000,4.2505283,0.40052867,2.3767788
20171220T0000,5.2305284,1.5805286,3.4659455
20171221T0000,7.2405286,2.7905285,4.679278
20171222T0000,8.500529,5.5505285,6.4846954
20171223T0000,7.4505286,4.2305284,5.533029
20171224T0000,6.3405285,2.9405286,4.1976123
20171225T0000,8.870529,-0.09947134,4.076362
20171226T0000,8.450529,4.1505284,6.8584447
20171227T0000,7.4305286,2.1005285,4.715528
20171228T0000,2.5505285,-0.9294713,0.6596954
20171229T0000,5.0505285,-0.31947133,2.180112
20171230T0000,12.770529,3.6405284,8.44428
20171231T0000,14.310529,8.440529,10.677196
20180101T0000,10.500529,5.1805286,7.4905286
20180102T0000,7.8605285,3.7005286,5.4476123
20180103T0000,12.450529,6.2405286,8.759278
20180104T0000,13.090529,6.5105286,10.022613
20180105T0000,14.540529,8.760529,11.254279
20180106T0000,12.370529,5.9905286,8.713029
20180107T0000,9.240529,4.2105284,6.416779
20180108T0000,12.510529,3.0105286,6.3142796
20180109T0000,11.990529,3.6705287,7.813029
20180110T0000,11.350529,4.0505285,7.4755287
20180111T0000,8.730529,4.2005286,6.251362
20180112T0000,7.2305284,3.7305286,4.6205287
20180113T0000,6.7705283,-0.04947134,2.4951117
20180114T0000,7.5705285,-0.34947133,2.4667785
20180115T0000,10.420529,0.47052866,5.103445
20180116T0000,9.200529,6.0605288,7.2521954
20180117T0000,5.8505287,2.2605286,3.584695
20180118T0000,9.540529,2.9405286,6.50803
20180119T0000,8.090529,2.6805286,4.923029
20180120T0000,7.9305286,2.3005285,4.6530285
20180121T0000,5.7405286,2.8805285,4.383862
20180122T0000,12.250529,4.0305285,8.874279
20180123T0000,10.060529,5.0705285,7.104695
20180124T0000,14.810529,6.0905285,9.414278
20180125T0000,13.760529,6.6505284,9.432612
20180126T0000,8.310529,5.9605284,7.0842786
20180127T0000,9.720529,5.2805285,7.280112
20180128T0000,10.490529,2.2505286,6.2717786
20180129T0000,10.5505295,3.7105286,6.878029
20180130T0000,10.920529,5.1005287,7.759279
20180131T0000,12.940529,3.9405286,8.309279
20180201T0000,7.3505287,1.5405287,5.007195
